age,sexe,taux,situationFamiliale,nbEnfantsAcharge,2eme voiture,immatriculation,sexe_index,situationFamiliale_index,2eme voiture_index
65.0,M,1052.0,En Couple,1.0,false,5782 SL 46,0.0,0.0,0.0
77.0,F,1319.0,En Couple,1.0,false,4159 KH 47,1.0,0.0,0.0
51.0,M,902.0,En Couple,4.0,false,8050 FP 73,0.0,0.0,0.0
60.0,M,574.0,En Couple,4.0,false,6981 VT 80,0.0,0.0,0.0
81.0,M,946.0,En Couple,2.0,false,1824 SJ 97,0.0,0.0,0.0
61.0,M,1130.0,En Couple,2.0,false,7301 IE 62,0.0,0.0,0.0
64.0,M,1259.0,En Couple,4.0,true,3929 YU 73,0.0,0.0,1.0
40.0,M,1055.0,Célibataire,0.0,false,566 DX 34,0.0,1.0,0.0
59.0,M,704.0,En Couple,1.0,false,4253 KG 50,0.0,0.0,0.0
51.0,M,728.0,Célibataire,0.0,false,7662 OU 74,0.0,1.0,0.0
54.0,M,879.0,Célibataire,0.0,false,7992 DG 85,0.0,1.0,0.0
21.0,F,752.0,En Couple,0.0,false,7949 RS 92,1.0,0.0,0.0
23.0,M,1044.0,En Couple,0.0,false,2230 TW 35,0.0,0.0,0.0
27.0,F,996.0,En Couple,3.0,false,4904 JJ 43,1.0,0.0,0.0
35.0,M,1361.0,Célibataire,0.0,false,2533 QO 65,0.0,1.0,0.0
29.0,M,564.0,Célibataire,0.0,false,5373 FZ 76,0.0,1.0,0.0
27.0,M,549.0,En Couple,4.0,true,6714 KZ 68,0.0,0.0,1.0
33.0,M,1200.0,En Couple,4.0,false,6799 MU 62,0.0,0.0,0.0
18.0,M,576.0,En Couple,0.0,false,7710 YI 62,0.0,0.0,0.0
22.0,F,1147.0,En Couple,0.0,false,8543 CE 26,1.0,0.0,0.0
29.0,M,1332.0,Célibataire,0.0,false,1723 FH 54,0.0,1.0,0.0
19.0,M,941.0,Célibataire,0.0,false,9723 WY 80,0.0,1.0,0.0
59.0,M,1034.0,En Couple,0.0,false,4085 OB 58,0.0,0.0,0.0
47.0,M,813.0,En Couple,4.0,false,3822 IW 73,0.0,0.0,0.0
44.0,M,1195.0,Célibataire,0.0,false,1547 ND 64,0.0,1.0,0.0
20.0,F,1254.0,Célibataire,0.0,false,3494 VE 10,1.0,1.0,0.0
19.0,F,730.0,Célibataire,0.0,false,3573 IT 44,1.0,1.0,0.0
40.0,F,1248.0,En Couple,3.0,false,8677 WG 17,1.0,0.0,0.0
35.0,F,906.0,En Couple,1.0,false,1664 XB 75,1.0,0.0,0.0
43.0,M,1156.0,En Couple,2.0,false,4103 CJ 84,0.0,0.0,0.0
28.0,M,739.0,En Couple,2.0,false,4577 IM 63,0.0,0.0,0.0
40.0,M,556.0,Célibataire,0.0,false,9446 SW 54,0.0,1.0,0.0
43.0,F,816.0,Célibataire,1.0,false,2548 PX 13,1.0,1.0,0.0
43.0,M,1063.0,Célibataire,0.0,false,5768 EZ 65,0.0,1.0,0.0
49.0,F,881.0,Célibataire,0.0,false,1473 BK 77,1.0,1.0,0.0
56.0,F,568.0,En Couple,4.0,false,9263 UP 22,1.0,0.0,0.0
70.0,F,875.0,En Couple,2.0,true,7360 IF 25,1.0,0.0,1.0
45.0,M,593.0,En Couple,2.0,false,315 TD 94,0.0,0.0,0.0
28.0,M,963.0,Célibataire,0.0,false,3084 YW 41,0.0,1.0,0.0
23.0,F,1396.0,En Couple,1.0,false,8833 UR 17,1.0,0.0,0.0
29.0,M,1184.0,En Couple,1.0,false,8639 LW 77,0.0,0.0,0.0
72.0,F,580.0,En Couple,3.0,false,4779 VU 54,1.0,0.0,0.0
23.0,M,1070.0,En Couple,0.0,false,8497 JZ 55,0.0,0.0,0.0
44.0,F,1305.0,En Couple,3.0,false,1987 SI 32,1.0,0.0,0.0
25.0,F,1060.0,En Couple,2.0,false,120 JF 35,1.0,0.0,0.0
35.0,M,578.0,En Couple,1.0,true,8007 QE 84,0.0,0.0,1.0
30.0,F,587.0,Célibataire,0.0,false,7733 GW 35,1.0,1.0,0.0
52.0,M,882.0,En Couple,1.0,false,1397 WI 89,0.0,0.0,0.0
39.0,M,833.0,En Couple,4.0,false,2367 BH 46,0.0,0.0,0.0
23.0,M,558.0,En Couple,4.0,false,2321 ZF 43,0.0,0.0,0.0
57.0,F,780.0,Célibataire,0.0,false,269 CU 69,1.0,1.0,0.0
20.0,M,566.0,Célibataire,2.0,false,5453 ZD 79,0.0,1.0,0.0
49.0,F,1112.0,Célibataire,2.0,false,3441 WA 77,1.0,1.0,0.0
44.0,M,975.0,Célibataire,0.0,false,4408 SJ 54,0.0,1.0,0.0
34.0,M,1231.0,En Couple,0.0,true,2327 KF 46,0.0,0.0,1.0
23.0,M,595.0,En Couple,1.0,false,215 UF 70,0.0,0.0,0.0
46.0,M,871.0,En Couple,0.0,false,1398 PQ 94,0.0,0.0,0.0
62.0,F,1286.0,En Couple,4.0,true,7070 SU 36,1.0,0.0,1.0
52.0,M,591.0,En Couple,0.0,false,6614 LA 72,0.0,0.0,0.0
70.0,M,726.0,En Couple,0.0,false,2300 XQ 53,0.0,0.0,0.0
57.0,M,925.0,Célibataire,0.0,false,7281 CX 36,0.0,1.0,0.0
79.0,M,1356.0,Célibataire,0.0,false,1198 WF 16,0.0,1.0,0.0
43.0,M,736.0,En Couple,0.0,false,1794 RT 52,0.0,0.0,0.0
57.0,F,1103.0,Célibataire,0.0,false,1145 VM 13,1.0,1.0,0.0
39.0,F,932.0,En Couple,2.0,false,4565 TX 53,1.0,0.0,0.0
22.0,F,943.0,En Couple,3.0,false,7100 UI 27,1.0,0.0,0.0
22.0,M,765.0,Célibataire,0.0,false,2768 UG 51,0.0,1.0,0.0
83.0,M,590.0,En Couple,2.0,false,4642 TS 93,0.0,0.0,0.0
21.0,M,547.0,Célibataire,3.0,false,5090 JJ 21,0.0,1.0,0.0
39.0,F,796.0,Célibataire,0.0,false,8821 JK 12,1.0,1.0,0.0
41.0,M,950.0,En Couple,2.0,true,1812 NT 41,0.0,0.0,1.0
39.0,F,848.0,En Couple,2.0,false,4612 PK 14,1.0,0.0,0.0
27.0,M,549.0,En Couple,1.0,false,6065 VH 88,0.0,0.0,0.0
28.0,F,1025.0,En Couple,1.0,false,1148 YU 91,1.0,0.0,0.0
26.0,M,594.0,Célibataire,0.0,false,847 IZ 14,0.0,1.0,0.0
45.0,F,1337.0,Célibataire,3.0,false,2644 ZR 80,1.0,1.0,0.0
26.0,M,851.0,Célibataire,0.0,false,2374 DM 14,0.0,1.0,0.0
34.0,M,1329.0,Célibataire,0.0,false,9027 BJ 24,0.0,1.0,0.0
82.0,F,1110.0,En Couple,1.0,false,9455 QF 92,1.0,0.0,0.0
46.0,M,1312.0,Célibataire,0.0,false,7382 JR 62,0.0,1.0,0.0
72.0,F,750.0,En Couple,1.0,true,9965 HI 38,1.0,0.0,1.0
59.0,M,545.0,Célibataire,0.0,false,6369 ZO 17,0.0,1.0,0.0
79.0,F,895.0,En Couple,1.0,true,4537 QJ 32,1.0,0.0,1.0
54.0,M,1175.0,Célibataire,0.0,false,4309 OI 35,0.0,1.0,0.0
29.0,M,889.0,Célibataire,0.0,false,4628 RH 60,0.0,1.0,0.0
56.0,F,581.0,En Couple,1.0,false,9056 TH 37,1.0,0.0,0.0
39.0,M,545.0,En Couple,1.0,false,6737 GU 95,0.0,0.0,0.0
29.0,F,1385.0,En Couple,0.0,false,4793 YL 83,1.0,0.0,0.0
37.0,M,589.0,Célibataire,0.0,false,8213 UN 66,0.0,1.0,0.0
72.0,F,1140.0,En Couple,1.0,false,578 ND 11,1.0,0.0,0.0
43.0,M,1360.0,Célibataire,0.0,false,8911 GS 73,0.0,1.0,0.0
80.0,F,569.0,En Couple,1.0,false,1565 NA 16,1.0,0.0,0.0
23.0,M,1093.0,En Couple,0.0,false,4562 SP 30,0.0,0.0,0.0
26.0,M,1357.0,En Couple,1.0,false,6848 PD 81,0.0,0.0,0.0
60.0,M,572.0,Célibataire,0.0,false,4996 VG 98,0.0,1.0,0.0
19.0,M,853.0,En Couple,0.0,false,635 TQ 23,0.0,0.0,0.0
54.0,M,598.0,Marié(e),0.0,true,4377 JP 76,0.0,2.0,1.0
24.0,M,1269.0,En Couple,1.0,false,6522 HP 59,0.0,0.0,0.0
18.0,M,906.0,Célibataire,0.0,false,716 AQ 93,0.0,1.0,0.0
34.0,M,1293.0,Célibataire,0.0,false,906 XL 84,0.0,1.0,0.0
19.0,M,803.0,En Couple,4.0,false,564 ZZ 48,0.0,0.0,0.0
51.0,F,981.0,En Couple,0.0,true,1829 XC 62,1.0,0.0,1.0
64.0,M,703.0,En Couple,1.0,false,9994 BX 30,0.0,0.0,0.0
55.0,F,706.0,En Couple,1.0,true,2204 SI 65,1.0,0.0,1.0
67.0,F,1305.0,En Couple,2.0,false,4773 TM 63,1.0,0.0,0.0
45.0,F,579.0,En Couple,1.0,false,9209 RZ 26,1.0,0.0,0.0
38.0,M,917.0,En Couple,3.0,false,5830 OI 89,0.0,0.0,0.0
65.0,M,753.0,En Couple,0.0,false,8793 KJ 39,0.0,0.0,0.0
51.0,M,595.0,En Couple,0.0,false,1061 DG 52,0.0,0.0,0.0
39.0,M,1382.0,Célibataire,1.0,false,2971 PA 39,0.0,1.0,0.0
58.0,F,1153.0,En Couple,1.0,false,3780 OS 50,1.0,0.0,0.0
49.0,F,1126.0,En Couple,3.0,false,9446 SZ 40,1.0,0.0,0.0
37.0,M,589.0,Célibataire,3.0,false,571 NH 36,0.0,1.0,0.0
19.0,M,1285.0,Célibataire,0.0,false,3319 ZU 26,0.0,1.0,0.0
84.0,F,589.0,Célibataire,2.0,false,2320 YA 13,1.0,1.0,0.0
41.0,M,561.0,En Couple,3.0,false,8390 XU 28,0.0,0.0,0.0
67.0,F,575.0,Célibataire,0.0,false,5207 HM 82,1.0,1.0,0.0
28.0,M,581.0,Célibataire,0.0,false,6839 BD 29,0.0,1.0,0.0
82.0,M,1187.0,Célibataire,2.0,false,3824 AF 56,0.0,1.0,0.0
31.0,M,1275.0,Célibataire,3.0,false,616 GO 48,0.0,1.0,0.0
30.0,M,567.0,En Couple,3.0,true,8112 KT 96,0.0,0.0,1.0
50.0,M,1323.0,Célibataire,1.0,false,1206 VT 12,0.0,1.0,0.0
45.0,M,555.0,En Couple,0.0,false,3906 OP 15,0.0,0.0,0.0
18.0,M,1241.0,Célibataire,0.0,false,7378 GH 54,0.0,1.0,0.0
39.0,F,891.0,En Couple,1.0,false,5491 MR 36,1.0,0.0,0.0
36.0,M,903.0,En Couple,1.0,false,3633 ZQ 33,0.0,0.0,0.0
56.0,F,555.0,En Couple,4.0,false,136 QZ 63,1.0,0.0,0.0
57.0,F,848.0,En Couple,0.0,false,336 ZG 80,1.0,0.0,0.0
22.0,M,746.0,En Couple,0.0,false,6635 UI 69,0.0,0.0,0.0
71.0,M,1034.0,Célibataire,0.0,false,6941 OS 23,0.0,1.0,0.0
59.0,F,936.0,En Couple,0.0,false,3082 ZD 97,1.0,0.0,0.0
44.0,F,1036.0,En Couple,0.0,false,5374 ZX 18,1.0,0.0,0.0
29.0,M,1365.0,En Couple,0.0,true,7982 HB 34,0.0,0.0,1.0
79.0,M,736.0,Célibataire,0.0,false,3187 DU 45,0.0,1.0,0.0
81.0,F,782.0,Célibataire,0.0,false,9041 FD 12,1.0,1.0,0.0
27.0,F,560.0,En Couple,3.0,true,9424 LZ 31,1.0,0.0,1.0
25.0,F,1350.0,Célibataire,0.0,false,2426 GK 48,1.0,1.0,0.0
68.0,F,761.0,Célibataire,0.0,false,4931 ZF 43,1.0,1.0,0.0
23.0,F,1115.0,En Couple,1.0,false,1603 UE 46,1.0,0.0,0.0
54.0,M,595.0,En Couple,1.0,false,9979 YH 10,0.0,0.0,0.0
43.0,M,1092.0,Célibataire,0.0,false,4413 WM 70,0.0,1.0,0.0
28.0,M,1052.0,En Couple,1.0,false,1200 FC 39,0.0,0.0,0.0
44.0,M,1393.0,En Couple,3.0,false,7982 BG 23,0.0,0.0,0.0
45.0,M,788.0,En Couple,2.0,false,750 NA 54,0.0,0.0,0.0
75.0,F,576.0,Célibataire,0.0,false,612 KH 51,1.0,1.0,0.0
51.0,M,759.0,En Couple,2.0,true,7149 RZ 62,0.0,0.0,1.0
51.0,F,560.0,En Couple,1.0,false,1175 XA 15,1.0,0.0,0.0
57.0,M,1028.0,En Couple,2.0,true,6880 OH 45,0.0,0.0,1.0
46.0,M,1006.0,En Couple,2.0,false,9119 MC 36,0.0,0.0,0.0
22.0,F,942.0,En Couple,3.0,true,5958 VK 62,1.0,0.0,1.0
27.0,F,578.0,Célibataire,0.0,false,1444 UQ 56,1.0,1.0,0.0
25.0,M,1116.0,Célibataire,0.0,false,5298 IC 81,0.0,1.0,0.0
35.0,F,927.0,Célibataire,0.0,false,5465 GD 42,1.0,1.0,0.0
52.0,M,552.0,Célibataire,1.0,false,4432 XH 15,0.0,1.0,0.0
45.0,F,554.0,En Couple,2.0,false,5343 VO 29,1.0,0.0,0.0
33.0,M,1294.0,Célibataire,0.0,false,7128 YX 35,0.0,1.0,0.0
28.0,M,1059.0,En Couple,0.0,false,1133 IW 34,0.0,0.0,0.0
25.0,M,739.0,Célibataire,0.0,false,7976 YQ 80,0.0,1.0,0.0
26.0,M,1033.0,En Couple,0.0,false,6081 DN 96,0.0,0.0,0.0
72.0,M,818.0,En Couple,3.0,false,9030 OT 16,0.0,0.0,0.0
40.0,M,969.0,En Couple,0.0,false,1177 RQ 81,0.0,0.0,0.0
28.0,M,1361.0,Célibataire,0.0,false,8132 AT 70,0.0,1.0,0.0
39.0,M,592.0,En Couple,4.0,true,998 NZ 76,0.0,0.0,1.0
39.0,F,577.0,Célibataire,3.0,false,2625 YA 32,1.0,1.0,0.0
75.0,M,1282.0,En Couple,1.0,false,2719 WK 19,0.0,0.0,0.0
67.0,M,1133.0,En Couple,0.0,false,6480 IP 97,0.0,0.0,0.0
39.0,M,847.0,En Couple,3.0,false,4994 NY 28,0.0,0.0,0.0
20.0,M,964.0,En Couple,2.0,false,4991 UP 97,0.0,0.0,0.0
50.0,M,1195.0,Célibataire,0.0,false,5046 ID 90,0.0,1.0,0.0
20.0,F,1216.0,En Couple,2.0,false,9932 SU 70,1.0,0.0,0.0
77.0,M,1276.0,En Couple,4.0,false,4801 SK 22,0.0,0.0,0.0
28.0,M,1109.0,En Couple,1.0,false,5051 MU 61,0.0,0.0,0.0
45.0,F,842.0,En Couple,0.0,true,5314 OF 85,1.0,0.0,1.0
31.0,M,920.0,En Couple,1.0,false,9941 LV 47,0.0,0.0,0.0
65.0,F,1041.0,Célibataire,0.0,false,6141 IJ 37,1.0,1.0,0.0
63.0,F,820.0,En Couple,0.0,false,542 FL 64,1.0,0.0,0.0
25.0,M,1126.0,En Couple,3.0,false,2072 PT 31,0.0,0.0,0.0
20.0,M,739.0,Célibataire,0.0,false,7071 QY 49,0.0,1.0,0.0
78.0,F,546.0,En Couple,2.0,false,6416 NH 40,1.0,0.0,0.0
35.0,M,588.0,Célibataire,0.0,false,3279 UQ 21,0.0,1.0,0.0
58.0,M,761.0,En Couple,0.0,false,2947 SQ 19,0.0,0.0,0.0
55.0,M,1146.0,En Couple,0.0,false,4413 ME 79,0.0,0.0,0.0
36.0,M,793.0,Célibataire,0.0,false,8764 OS 20,0.0,1.0,0.0
84.0,F,1312.0,Célibataire,0.0,false,4226 TQ 73,1.0,1.0,0.0
59.0,M,555.0,En Couple,1.0,false,1352 VU 22,0.0,0.0,0.0
45.0,M,597.0,Célibataire,0.0,false,9505 FY 27,0.0,1.0,0.0
48.0,M,941.0,En Couple,0.0,false,3920 HO 97,0.0,0.0,0.0
23.0,M,1304.0,Célibataire,0.0,false,4258 YZ 73,0.0,1.0,0.0
20.0,M,594.0,En Couple,1.0,false,5032 TQ 69,0.0,0.0,0.0
53.0,F,1059.0,En Couple,2.0,false,598 AC 91,1.0,0.0,0.0
52.0,M,1166.0,Célibataire,0.0,false,2775 XM 20,0.0,1.0,0.0
18.0,F,557.0,En Couple,2.0,false,5946 WE 72,1.0,0.0,0.0
24.0,F,997.0,En Couple,2.0,false,281 OH 97,1.0,0.0,0.0
64.0,M,1263.0,En Couple,1.0,false,8217 DL 62,0.0,0.0,0.0
41.0,F,1020.0,En Couple,1.0,false,6941 MT 35,1.0,0.0,0.0
39.0,M,1186.0,Célibataire,0.0,false,3391 ZA 15,0.0,1.0,0.0
52.0,M,1011.0,En Couple,3.0,false,7253 OG 24,0.0,0.0,0.0
59.0,M,911.0,En Couple,2.0,false,9410 US 25,0.0,0.0,0.0
62.0,M,1132.0,Célibataire,0.0,false,5290 TK 94,0.0,1.0,0.0
71.0,F,553.0,En Couple,3.0,false,6544 TV 92,1.0,0.0,0.0
68.0,M,1321.0,En Couple,1.0,false,9646 DC 74,0.0,0.0,0.0
20.0,M,749.0,En Couple,1.0,true,2294 UB 57,0.0,0.0,1.0
44.0,M,886.0,En Couple,2.0,false,1532 HX 75,0.0,0.0,0.0
24.0,M,1046.0,Célibataire,0.0,false,8662 RR 38,0.0,1.0,0.0
33.0,F,1387.0,En Couple,1.0,false,7476 WG 63,1.0,0.0,0.0
49.0,M,594.0,En Couple,1.0,false,8159 AX 84,0.0,0.0,0.0
38.0,M,567.0,En Couple,4.0,false,6871 BT 91,0.0,0.0,0.0
30.0,M,955.0,En Couple,3.0,false,7656 YQ 10,0.0,0.0,0.0
24.0,M,812.0,En Couple,0.0,true,7584 SI 13,0.0,0.0,1.0
50.0,M,1096.0,Célibataire,0.0,false,6569 NQ 28,0.0,1.0,0.0
53.0,M,830.0,En Couple,0.0,false,2192 UV 35,0.0,0.0,0.0
37.0,M,1075.0,En Couple,3.0,false,2917 MM 70,0.0,0.0,0.0
48.0,M,776.0,En Couple,4.0,false,145 FX 30,0.0,0.0,0.0
43.0,F,1175.0,Célibataire,0.0,false,4854 JT 48,1.0,1.0,0.0
36.0,M,946.0,Célibataire,1.0,false,724 VK 30,0.0,1.0,0.0
78.0,F,744.0,En Couple,0.0,false,5482 JS 20,1.0,0.0,0.0
44.0,F,781.0,En Couple,4.0,false,1754 FT 59,1.0,0.0,0.0
61.0,F,929.0,En Couple,1.0,false,4978 ZV 63,1.0,0.0,0.0
62.0,F,599.0,En Couple,1.0,true,3908 PG 39,1.0,0.0,1.0
60.0,M,1375.0,Célibataire,0.0,false,6965 LM 47,0.0,1.0,0.0
34.0,F,1114.0,En Couple,1.0,false,4737 FK 54,1.0,0.0,0.0
75.0,M,1044.0,Célibataire,0.0,false,635 NM 15,0.0,1.0,0.0
57.0,M,556.0,En Couple,3.0,false,4073 KQ 67,0.0,0.0,0.0
32.0,M,588.0,En Couple,3.0,false,4176 CI 87,0.0,0.0,0.0
25.0,M,717.0,En Couple,4.0,false,5703 VY 56,0.0,0.0,0.0
46.0,M,1173.0,En Couple,1.0,false,8899 VF 59,0.0,0.0,0.0
70.0,F,574.0,En Couple,4.0,false,675 AP 87,1.0,0.0,0.0
46.0,F,794.0,En Couple,2.0,false,3486 AX 68,1.0,0.0,0.0
36.0,M,590.0,Célibataire,0.0,false,2895 GM 94,0.0,1.0,0.0
29.0,F,949.0,En Couple,1.0,false,2356 OU 11,1.0,0.0,0.0
59.0,F,556.0,En Couple,0.0,false,7262 FB 89,1.0,0.0,0.0
67.0,F,581.0,Célibataire,0.0,false,300 OL 12,1.0,1.0,0.0
26.0,M,587.0,En Couple,2.0,false,3537 UE 18,0.0,0.0,0.0
65.0,M,828.0,En Couple,0.0,false,9055 RB 27,0.0,0.0,0.0
33.0,M,810.0,En Couple,1.0,false,5000 DV 55,0.0,0.0,0.0
55.0,M,583.0,En Couple,1.0,false,7384 HY 16,0.0,0.0,0.0
59.0,M,852.0,Célibataire,0.0,false,5866 YK 38,0.0,1.0,0.0
40.0,M,1000.0,Célibataire,3.0,false,2337 SB 35,0.0,1.0,0.0
44.0,F,560.0,Célibataire,0.0,false,1624 MK 42,1.0,1.0,0.0
52.0,M,1000.0,En Couple,2.0,false,7195 BO 42,0.0,0.0,0.0
34.0,M,1158.0,En Couple,2.0,false,5954 NH 90,0.0,0.0,0.0
67.0,M,911.0,En Couple,0.0,false,3093 VN 82,0.0,0.0,0.0
24.0,F,1266.0,En Couple,0.0,false,733 SD 97,1.0,0.0,0.0
21.0,M,1115.0,En Couple,3.0,false,945 WP 98,0.0,0.0,0.0
19.0,M,818.0,En Couple,1.0,false,4067 FV 58,0.0,0.0,0.0
79.0,M,556.0,En Couple,0.0,false,6587 AD 43,0.0,0.0,0.0
19.0,F,582.0,Célibataire,0.0,false,5847 NC 70,1.0,1.0,0.0
31.0,M,700.0,Célibataire,0.0,false,7550 XD 89,0.0,1.0,0.0
79.0,F,1356.0,En Couple,4.0,false,420 ZM 42,1.0,0.0,0.0
32.0,M,815.0,Célibataire,0.0,false,4376 AO 23,0.0,1.0,0.0
25.0,M,910.0,En Couple,1.0,false,6688 SS 73,0.0,0.0,0.0
55.0,M,566.0,En Couple,4.0,false,8184 CO 72,0.0,0.0,0.0
80.0,M,584.0,En Couple,3.0,true,5828 RU 83,0.0,0.0,1.0
75.0,M,951.0,En Couple,3.0,false,5896 YD 12,0.0,0.0,0.0
24.0,F,558.0,En Couple,1.0,true,3986 ZX 60,1.0,0.0,1.0
48.0,F,580.0,Célibataire,1.0,false,1036 XX 71,1.0,1.0,0.0
33.0,M,599.0,Célibataire,0.0,false,8315 CK 77,0.0,1.0,0.0
18.0,M,556.0,Célibataire,0.0,false,1000 SM 31,0.0,1.0,0.0
26.0,M,983.0,En Couple,2.0,true,1089 UX 66,0.0,0.0,1.0
33.0,M,870.0,En Couple,4.0,false,1866 HV 23,0.0,0.0,0.0
21.0,M,599.0,Célibataire,0.0,false,6943 UW 54,0.0,1.0,0.0
53.0,F,590.0,En Couple,0.0,false,2462 YE 44,1.0,0.0,0.0
41.0,M,587.0,En Couple,2.0,false,44 ZL 66,0.0,0.0,0.0
25.0,M,1373.0,Célibataire,0.0,false,9149 VR 65,0.0,1.0,0.0
57.0,M,1045.0,En Couple,4.0,false,2531 BX 48,0.0,0.0,0.0
39.0,M,985.0,En Couple,1.0,false,4367 IA 60,0.0,0.0,0.0
18.0,M,1189.0,En Couple,2.0,false,2638 VW 55,0.0,0.0,0.0
68.0,M,1133.0,En Couple,4.0,true,2092 GM 65,0.0,0.0,1.0
37.0,F,1356.0,En Couple,0.0,false,5727 FL 32,1.0,0.0,0.0
29.0,M,1269.0,Célibataire,0.0,false,7916 NH 57,0.0,1.0,0.0
18.0,M,1001.0,Célibataire,0.0,false,5062 YN 18,0.0,1.0,0.0
25.0,M,1345.0,En Couple,2.0,true,940 OF 78,0.0,0.0,1.0
77.0,M,705.0,Célibataire,0.0,false,4933 CD 43,0.0,1.0,0.0
46.0,M,581.0,En Couple,2.0,false,7914 TS 54,0.0,0.0,0.0
40.0,M,572.0,En Couple,2.0,false,3063 CX 84,0.0,0.0,0.0
43.0,M,974.0,En Couple,0.0,false,9796 CB 52,0.0,0.0,0.0
78.0,M,584.0,Célibataire,0.0,false,9490 XM 96,0.0,1.0,0.0
38.0,M,821.0,Célibataire,0.0,false,6514 PV 59,0.0,1.0,0.0
48.0,F,960.0,En Couple,2.0,false,8798 KM 59,1.0,0.0,0.0
54.0,M,594.0,En Couple,2.0,true,9938 UQ 76,0.0,0.0,1.0
71.0,F,815.0,Célibataire,0.0,false,7693 EH 47,1.0,1.0,0.0
22.0,M,1101.0,Célibataire,0.0,false,9822 XY 25,0.0,1.0,0.0
56.0,M,1039.0,En Couple,0.0,false,309 GK 94,0.0,0.0,0.0
80.0,M,1235.0,En Couple,2.0,false,9482 ZQ 46,0.0,0.0,0.0
54.0,M,1099.0,En Couple,4.0,true,7130 WJ 60,0.0,0.0,1.0
25.0,F,1099.0,En Couple,4.0,true,1486 ZX 65,1.0,0.0,1.0
25.0,M,1287.0,Célibataire,0.0,false,6203 CS 38,0.0,1.0,0.0
22.0,F,1302.0,En Couple,2.0,false,6100 PZ 72,1.0,0.0,0.0
28.0,M,1086.0,Célibataire,0.0,false,2332 HT 77,0.0,1.0,0.0
68.0,F,550.0,En Couple,3.0,false,7921 NF 96,1.0,0.0,0.0
38.0,M,1198.0,En Couple,2.0,false,6098 RG 61,0.0,0.0,0.0
38.0,M,839.0,En Couple,1.0,false,1841 RA 96,0.0,0.0,0.0
44.0,F,568.0,Célibataire,3.0,false,3710 VC 79,1.0,1.0,0.0
41.0,F,545.0,Célibataire,0.0,false,7686 EC 73,1.0,1.0,0.0
75.0,F,861.0,En Couple,0.0,false,769 ER 22,1.0,0.0,0.0
61.0,M,556.0,En Couple,2.0,true,7354 ET 55,0.0,0.0,1.0
60.0,M,1084.0,En Couple,1.0,false,9058 QP 37,0.0,0.0,0.0
48.0,F,1033.0,En Couple,2.0,false,1150 YP 80,1.0,0.0,0.0
42.0,F,558.0,En Couple,3.0,true,9081 CM 12,1.0,0.0,1.0
61.0,M,840.0,En Couple,1.0,false,7689 PT 46,0.0,0.0,0.0
34.0,M,1390.0,En Couple,2.0,true,2252 QC 74,0.0,0.0,1.0
32.0,M,1355.0,En Couple,0.0,false,2003 RB 52,0.0,0.0,0.0
35.0,M,829.0,En Couple,4.0,false,2127 KV 55,0.0,0.0,0.0
47.0,F,1116.0,En Couple,0.0,false,3238 TA 84,1.0,0.0,0.0
39.0,M,838.0,En Couple,0.0,false,4130 DQ 76,0.0,0.0,0.0
45.0,M,1136.0,En Couple,1.0,false,1944 IM 56,0.0,0.0,0.0
67.0,M,1247.0,Célibataire,0.0,false,489 UQ 18,0.0,1.0,0.0
76.0,M,809.0,En Couple,3.0,false,1586 IG 82,0.0,0.0,0.0
20.0,M,810.0,En Couple,3.0,true,9956 HP 13,0.0,0.0,1.0
49.0,F,738.0,En Couple,4.0,false,6917 NX 49,1.0,0.0,0.0
36.0,M,1129.0,En Couple,2.0,false,3221 GG 46,0.0,0.0,0.0
24.0,F,1037.0,Célibataire,0.0,false,6634 DF 12,1.0,1.0,0.0
25.0,M,585.0,En Couple,0.0,true,5309 LF 80,0.0,0.0,1.0
51.0,M,544.0,En Couple,4.0,false,1353 WY 89,0.0,0.0,0.0
39.0,M,1077.0,En Couple,2.0,false,7821 BQ 40,0.0,0.0,0.0
25.0,M,1087.0,En Couple,2.0,false,2691 HO 56,0.0,0.0,0.0
56.0,F,918.0,En Couple,1.0,false,1992 SP 42,1.0,0.0,0.0
58.0,M,550.0,En Couple,1.0,false,7861 TD 67,0.0,0.0,0.0
28.0,M,916.0,En Couple,1.0,false,2940 IU 88,0.0,0.0,0.0
34.0,M,1216.0,Célibataire,1.0,false,3894 BC 52,0.0,1.0,0.0
53.0,F,1111.0,En Couple,1.0,false,1959 UY 35,1.0,0.0,0.0
77.0,M,865.0,En Couple,1.0,false,4055 GW 25,0.0,0.0,0.0
28.0,M,568.0,Célibataire,0.0,false,8474 MT 16,0.0,1.0,0.0
51.0,F,1283.0,En Couple,2.0,false,4207 BR 24,1.0,0.0,0.0
57.0,M,1326.0,Célibataire,3.0,false,346 TO 46,0.0,1.0,0.0
23.0,M,1024.0,En Couple,1.0,true,3534 IG 80,0.0,0.0,1.0
36.0,F,576.0,En Couple,1.0,false,7308 RI 21,1.0,0.0,0.0
42.0,M,937.0,Célibataire,0.0,false,757 FR 37,0.0,1.0,0.0
42.0,M,1233.0,En Couple,1.0,false,1176 YS 17,0.0,0.0,0.0
25.0,F,598.0,En Couple,1.0,false,9931 KK 20,1.0,0.0,0.0
24.0,M,546.0,En Couple,3.0,true,5315 BN 14,0.0,0.0,1.0
22.0,M,1031.0,En Couple,0.0,false,7908 TE 56,0.0,0.0,0.0
20.0,M,573.0,En Couple,4.0,true,7775 UH 63,0.0,0.0,1.0
